idx,datetime,open,high,low,close
348,2026-08-14 23:36:00.000000,119.5,120.0,116.0,120.0
349,2026-08-14 23:42:00.000000,120.0,121.0,118.5,117.5
350,2026-08-14 23:57:00.000000,117.5,117.5,113.5,117.0
351,2026-08-15 00:03:00.000000,117.0,116.5,112.5,115.5
352,2026-08-15 00:06:00.000000,115.5,118.0,114.5,117.5
353,2026-08-15 00:12:00.000000,117.5,121.5,118.5,119.0
354,2026-08-15 00:21:00.000000,119.0,118.5,115.5,118.0
355,2026-08-15 00:27:00.000000,118.0,121.0,118.5,119.0
356,2026-08-15 00:30:00.000000,119.0,126.5,119.0,126.5
357,2026-08-15 00:33:00.000000,126.5,128.0,123.0,123.5
358,2026-08-15 00:36:00.000000,123.5,123.5,120.0,120.0
359,2026-08-15 00:39:00.000000,120.0,122.0,119.0,121.0
360,2026-08-15 00:45:00.000000,121.0,121.0,118.0,120.5
361,2026-08-15 00:54:00.000000,120.5,119.0,117.5,118.5
362,2026-08-15 01:00:00.000000,118.5,118.5,115.5,120.0
363,2026-08-15 01:03:00.000000,120.0,123.0,119.5,121.0
364,2026-08-15 01:09:00.000000,121.0,124.5,121.0,121.0
365,2026-08-15 01:12:00.000000,121.0,123.0,120.0,120.0
366,2026-08-15 01:15:00.000000,120.0,120.5,118.0,120.5
367,2026-08-15 01:21:00.000000,120.5,121.0,118.5,120.5
368,2026-08-15 01:30:00.000000,120.5,121.5,120.0,120.5
369,2026-08-15 01:33:00.000000,120.5,121.0,119.0,121.0
370,2026-08-15 01:39:00.000000,121.0,124.0,120.5,124.0
371,2026-08-15 01:42:00.000000,124.0,128.5,124.0,127.0
372,2026-08-15 01:45:00.000000,127.0,131.0,127.0,129.0
373,2026-08-15 01:48:00.000000,129.0,129.0,125.0,126.5
374,2026-08-15 01:51:00.000000,126.5,127.0,124.0,124.5
375,2026-08-15 02:00:00.000000,124.5,126.0,123.0,125.0
376,2026-08-15 02:03:00.000000,125.0,125.5,122.0,122.5
377,2026-08-15 02:06:00.000000,122.5,124.0,121.0,123.0
378,2026-08-15 02:09:00.000000,123.0,124.5,122.5,124.0
379,2026-08-15 02:12:00.000000,124.0,126.0,123.5,124.0
380,2026-08-15 02:21:00.000000,124.0,124.5,122.5,122.5
381,2026-08-15 02:27:00.000000,122.5,122.5,121.0,128.0
